nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
479,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
480,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
481,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
482,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
483,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
484,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
485,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
486,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
487,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
488,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
489,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
490,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
491,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
492,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
493,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
494,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
495,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
496,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
497,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
498,7411.000000000004,4896.179098323987,128857.56527709322,0.48430328520871047,0.298835064993478,29.309941875830383,8422.344982248114,8422.978884705059,1148.4372019786515,2059.312363402574,4896.179098323987,9757.177339622416,128857.08097380801,70946573.29218727,7697.864976219842,3848.932488109921,1.1364653868908527,0.8957674757955904,0.23774995374614208,None
499,66.5,10.11248009574657,2401.0,0.5665265712004515,0.25062656641604014,3.8643226227839964,335.7026213779094,339.1108571977426,2.2806863571280807,3.7343726509604456,10.11248009574657,15.886795552271053,2400.4334734287995,114996.17346938775,12.152422901310608,6.076211450655304,5.048159719968562,0.5039059838687691,0.19610191421067183,None
500,66.5,10.11248009574657,2401.0,0.5665265712004515,0.25062656641604014,3.8643226227839964,335.7026213779094,339.1108571977426,2.2806863571280807,3.7343726509604456,10.11248009574657,15.886795552271053,2400.4334734287995,114996.17346938775,12.152422901310608,6.076211450655304,5.048159719968562,0.5039059838687691,0.19610191421067183,None
501,125.00000000000006,25.136302754485587,6889.0,0.7241841061070871,0.26666666666666655,4.882486702436355,688.151146188103,691.6179245330138,5.030105765146456,8.328546016131874,25.136302754485587,65.49696642852854,6888.275815893893,478335.35353535356,57.168420412396664,28.584210206198332,5.5052091695048215,0.43535652508330136,0.2543185393946276,None
502,125.00000000000006,25.136302754485587,6889.0,0.7241841061070871,0.26666666666666655,4.882486702436355,688.151146188103,691.6179245330138,5.030105765146456,8.328546016131874,25.136302754485587,65.49696642852854,6888.275815893893,478335.35353535356,57.168420412396664,28.584210206198332,5.5052091695048215,0.43535652508330136,0.2543185393946276,None
503,151.0,18.00383102374748,11664.0,0.3378182133347115,0.2207505518763797,5.632470620904427,1158.3691121572606,1164.2047617462863,3.773513880888876,8.138274609116921,18.00383102374748,38.09016994374947,11663.662181786665,1355372.7272727273,29.951895334632553,14.975947667316277,7.671318623558017,0.3444398704534784,0.1584372441678876,None
504,151.0,18.00383102374748,11664.0,0.3378182133347115,0.2207505518763797,5.632470620904427,1158.3691121572606,1164.2047617462863,3.773513880888876,8.138274609116921,18.00383102374748,38.09016994374947,11663.662181786665,1355372.7272727273,29.951895334632553,14.975947667316277,7.671318623558017,0.3444398704534784,0.1584372441678876,None
505,125.00000000000006,25.136302754485587,6889.0,0.7241841061070871,0.26666666666666655,4.882486702436355,688.151146188103,691.6179245330138,5.030105765146456,8.328546016131874,25.136302754485587,65.49696642852854,6888.275815893893,478335.35353535356,57.168420412396664,28.584210206198332,5.5052091695048215,0.43535652508330136,0.2543185393946276,None
506,125.00000000000006,25.136302754485587,6889.0,0.7241841061070871,0.26666666666666655,4.882486702436355,688.151146188103,691.6179245330138,5.030105765146456,8.328546016131874,25.136302754485587,65.49696642852854,6888.275815893893,478335.35353535356,57.168420412396664,28.584210206198332,5.5052091695048215,0.43535652508330136,0.2543185393946276,None
507,151.0,18.00383102374748,11664.0,0.3378182133347115,0.2207505518763797,5.632470620904427,1158.3691121572606,1164.2047617462863,3.773513880888876,8.138274609116921,18.00383102374748,38.09016994374947,11663.662181786665,1355372.7272727273,29.951895334632553,14.975947667316277,7.671318623558017,0.3444398704534784,0.1584372441678876,None
508,151.0,18.00383102374748,11664.0,0.3378182133347115,0.2207505518763797,5.632470620904427,1158.3691121572606,1164.2047617462863,3.773513880888876,8.138274609116921,18.00383102374748,38.09016994374947,11663.662181786665,1355372.7272727273,29.951895334632553,14.975947667316277,7.671318623558017,0.3444398704534784,0.1584372441678876,None
509,74.50000000000001,36.85410196624969,363.6217999154083,4.007919721266497,0.22371364653243844,2.226293641599325,88.96207056942865,89.86526195434169,15.428754466190146,19.872232966577386,36.85410196624969,90.74384177517577,359.6138801941418,8075.765306122452,70.87160880859838,35.43580440429919,1.1941217526097803,1.269503883827783,0.23232163353136587,None
510,109.0,55.82779073125682,624.7340671866657,1.0,0.30581039755351686,3.74541294245773,130.3993865016243,131.05631452073408,9.648422894066,28.139115152399754,55.82779073125682,150.89359306365304,623.7340671866657,17175.757575757576,122.75447791125329,61.377238955626645,1.1963246468038926,1.2232927783309975,0.2422233775008611,None
511,109.0,55.82779073125682,624.7340671866657,1.0,0.30581039755351686,3.74541294245773,130.3993865016243,131.05631452073408,9.648422894066,28.139115152399754,55.82779073125682,150.89359306365304,623.7340671866657,17175.757575757576,122.75447791125329,61.377238955626645,1.1963246468038926,1.2232927783309975,0.2422233775008611,None
512,102.99999999999999,81.38196601125013,445.7237013691361,1.6760469228984491,0.3236245954692557,3.5751538212399643,86.5736680521277,87.00981019808668,24.09658144448051,41.737426481216204,81.38196601125013,142.21026415451968,444.0476544462377,7570.70707070707,100.47283767330347,50.23641883665174,0.8405210490497836,0.7491204130013256,0.29039003632404997,None
513,102.99999999999999,81.38196601125013,445.7237013691361,1.6760469228984491,0.3236245954692557,3.5751538212399643,86.5736680521277,87.00981019808668,24.09658144448051,41.737426481216204,81.38196601125013,142.21026415451968,444.0476544462377,7570.70707070707,100.47283767330347,50.23641883665174,0.8405210490497836,0.7491204130013256,0.29039003632404997,None
514,5606.750000000003,3829.0,73156.0861389786,1.1106493888393847,0.26842645026084616,22.87698819129134,6210.865730717418,6211.553648505507,857.2604300304079,1561.206134570852,3829.0,7406.882815893731,73154.97548958976,38583398.72826208,5845.676681322879,2922.8383406614394,1.1077479343144272,0.8586967149560265,0.24127479954350167,None
515,2564.250000000003,1777.1910867125707,30004.00000000001,0.6691049911342941,0.24139611972311562,13.800371100348084,2622.2722970736672,2622.978633058753,440.21795278190103,730.9239333674305,1777.1910867125707,3687.500813501751,30003.330895008876,6880016.909482764,2956.5768801343206,1478.2884400671603,1.022627394783529,0.9004315617784087,0.25630623622743637,None
516,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
517,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
518,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
519,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
520,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
521,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
522,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
523,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
524,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
525,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
526,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
527,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
528,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
529,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
530,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
531,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
532,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
533,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
534,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
535,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
536,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
537,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
538,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
539,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
540,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
541,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
542,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
543,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
544,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
545,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
546,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
547,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
548,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
549,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
550,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
551,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
552,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
553,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
554,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
555,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
556,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
557,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
558,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
559,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
560,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
561,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
562,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
563,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
564,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
565,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
566,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
567,31.0,18.281459731403878,100.0,0.7747687998092742,0.3870967741935484,2.502359265292946,29.512709126747406,29.931350024442832,3.604533592314723,4.082594803517328,18.281459731403878,54.131043891898905,99.22523120019072,895.885714285714,50.048449088381574,25.024224544190787,0.952022875056368,1.2928538902315776,0.3661534808728638,None
