nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
172,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
173,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
174,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
175,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
176,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
177,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
178,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
179,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
180,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
181,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
182,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
183,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
184,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
185,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
186,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
187,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
188,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
189,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
190,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
191,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
192,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
193,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
194,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
195,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
196,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
197,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
198,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
199,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
200,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
201,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
202,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
203,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
204,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
205,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
206,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
207,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
208,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
209,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
210,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
211,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
212,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
213,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
214,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
215,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
216,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
217,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
218,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
219,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
220,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
221,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
222,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
223,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
224,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
225,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
226,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
227,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
228,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
229,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
230,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
231,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
232,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
233,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
234,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
235,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
236,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
237,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
238,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
239,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
240,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
241,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
242,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
243,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
244,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
245,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
246,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
247,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
248,4469324905.000021,1120101.9509844496,19263507743218.996,433551.05912693497,4.372024951271675e-07,0.2515441823784468,254987133914.4952,255008885856.00754,594987.2012821824,655353.2715777904,1120101.9509844496,3857200.4407545254,19263507309667.938,6.502953186552228e+22,3201847.169176735,1600923.5845883675,57.05271810273413,0.05256976775009392,0.07203283165328257,None
249,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
250,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
251,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
252,131987435.99999987,93145.31673569145,183832899935.99994,27799.97065232954,4.745401170860945e-06,0.3158822112012663,4291784720.1878595,4292927215.8077755,50185.54344623134,57299.11483876877,93145.31673569145,326463.23347421957,183832872136.0293,1.8429224080223099e+19,269164.1186354508,134582.0593177254,32.516615598077564,0.0921954146927651,0.06907802974807323,None
253,128775.00000000004,3764.8434575836404,4876875.0,1875.0,0.00012942470717659997,0.06189315608077184,684762.6340565028,691714.7172064506,1998.6071786049033,2199.237987752056,3764.8434575836404,12962.692201055539,4875000.0,478469250000.0,10763.454213303483,5381.727106651741,5.31751220389441,0.5476795183837436,0.09269618289216071,None
