nameseq,k1,k2,label
536,2.6952629620629835,9.055671720931917,None
537,2.6952629620629835,9.055671720931917,None
538,2.6952629620629835,9.055671720931917,None
539,2.6952629620629835,9.055671720931917,None
540,2.6952629620629835,9.055671720931917,None
541,2.6952629620629835,9.055671720931917,None
542,2.6952629620629835,9.055671720931917,None
543,2.6952629620629835,9.055671720931917,None
544,2.6952629620629835,9.055671720931917,None
545,2.6952629620629835,9.055671720931917,None
546,2.6952629620629835,9.055671720931917,None
547,2.6952629620629835,9.055671720931917,None
548,2.6952629620629835,9.055671720931917,None
549,2.6952629620629835,9.055671720931917,None
550,2.6952629620629835,9.055671720931917,None
551,2.6952629620629835,9.055671720931917,None
552,2.6952629620629835,9.055671720931917,None
553,2.6952629620629835,9.055671720931917,None
554,2.6952629620629835,9.055671720931917,None
555,2.6952629620629835,9.055671720931917,None
556,2.6952629620629835,9.055671720931917,None
557,2.6952629620629835,9.055671720931917,None
558,2.6952629620629835,9.055671720931917,None
559,2.6952629620629835,9.055671720931917,None
560,2.6952629620629835,9.055671720931917,None
561,2.6952629620629835,9.055671720931917,None
562,2.6952629620629835,9.055671720931917,None
563,2.6952629620629835,9.055671720931917,None
564,2.6952629620629835,9.055671720931917,None
565,2.6952629620629835,9.055671720931917,None
566,2.6952629620629835,9.055671720931917,None
567,2.6952629620629835,9.055671720931917,None
568,2.6952629620629835,9.055671720931917,None
569,2.6952629620629835,9.055671720931917,None
570,2.6952629620629835,9.055671720931917,None
571,2.6952629620629835,9.055671720931917,None
572,2.6952629620629835,9.055671720931917,None
573,2.6952629620629835,9.055671720931917,None
574,2.6952629620629835,9.055671720931917,None
575,2.6952629620629835,9.055671720931917,None
576,2.6952629620629835,9.055671720931917,None
577,2.6952629620629835,9.055671720931917,None
578,2.6952629620629835,9.055671720931917,None
579,2.6952629620629835,9.055671720931917,None
580,2.6952629620629835,9.055671720931917,None
581,2.6952629620629835,9.055671720931917,None
582,2.6952629620629835,9.055671720931917,None
583,2.6952629620629835,9.055671720931917,None
584,2.6952629620629835,9.055671720931917,None
585,2.6952629620629835,9.055671720931917,None
586,2.6952629620629835,9.055671720931917,None
587,2.6952629620629835,9.055671720931917,None
588,2.6952629620629835,9.055671720931917,None
589,2.6952629620629835,9.055671720931917,None
590,2.6952629620629835,9.055671720931917,None
591,2.6952629620629835,9.055671720931917,None
592,2.6952629620629835,9.055671720931917,None
593,2.6952629620629835,9.055671720931917,None
594,2.6952629620629835,9.055671720931917,None
595,2.6952629620629835,9.055671720931917,None
596,2.6952629620629835,9.055671720931917,None
597,2.6952629620629835,9.055671720931917,None
598,2.6952629620629835,9.055671720931917,None
599,2.6952629620629835,9.055671720931917,None
600,2.6952629620629835,9.055671720931917,None
601,2.6952629620629835,9.055671720931917,None
602,2.6952629620629835,9.055671720931917,None
603,2.6952629620629835,9.055671720931917,None
604,2.6952629620629835,9.055671720931917,None
605,2.6952629620629835,9.055671720931917,None
606,2.6952629620629835,9.055671720931917,None
607,2.6952629620629835,9.055671720931917,None
608,2.6952629620629835,9.055671720931917,None
609,2.6952629620629835,9.055671720931917,None
610,2.6952629620629835,9.055671720931917,None
611,2.6952629620629835,9.055671720931917,None
612,2.6952629620629835,9.055671720931917,None
613,2.6952629620629835,9.055671720931917,None
614,2.6952629620629835,9.055671720931917,None
615,2.6952629620629835,9.055671720931917,None
616,2.6952629620629835,9.055671720931917,None
617,2.6952629620629835,9.055671720931917,None
618,2.6952629620629835,9.055671720931917,None
619,1.849944726061674,6.07084467390679,None
620,1.849944726061674,6.07084467390679,None
621,1.849944726061674,6.07084467390679,None
622,1.849944726061674,6.07084467390679,None
623,1.849944726061674,6.07084467390679,None
624,1.849944726061674,6.07084467390679,None
625,1.849944726061674,6.07084467390679,None
626,2.755608373688843,12.316742618653317,None
627,2.7476575118280215,12.246237875067248,None
628,1.863671341802906,5.238502536278484,None
629,2.7454233488092403,6.051564313505678,None
630,-0.0,-0.0,None
631,2.757054705948095,12.31876908238278,None
632,-0.0,-0.0,None
633,2.7527755100887172,12.291457894765319,None
634,2.7527755100887172,12.291457894765319,None
635,2.7527755100887172,12.291457894765319,None
636,2.7527755100887172,12.291457894765319,None
637,2.7527755100887172,12.291457894765319,None
638,2.7527755100887172,12.291457894765319,None
639,2.7527755100887172,12.291457894765319,None
640,2.7527755100887172,12.291457894765319,None
641,2.7527755100887172,12.291457894765319,None
642,2.7527755100887172,12.291457894765319,None
643,2.7527755100887172,12.291457894765319,None
644,2.7527755100887172,12.291457894765319,None
645,2.7527755100887172,12.291457894765319,None
646,2.7527755100887172,12.291457894765319,None
647,2.7527755100887172,12.291457894765319,None
648,2.7527755100887172,12.291457894765319,None
649,2.7527755100887172,12.291457894765319,None
650,2.7527755100887172,12.291457894765319,None
651,2.7527755100887172,12.291457894765319,None
652,2.7527755100887172,12.291457894765319,None
653,2.7527755100887172,12.291457894765319,None
654,2.7527755100887172,12.291457894765319,None
655,2.7527755100887172,12.291457894765319,None
656,2.7527755100887172,12.291457894765319,None
657,2.7527755100887172,12.291457894765319,None
658,2.7527755100887172,12.291457894765319,None
659,2.7527755100887172,12.291457894765319,None
660,2.7527755100887172,12.291457894765319,None
661,2.7527755100887172,12.291457894765319,None
662,2.7527755100887172,12.291457894765319,None
663,2.7524331911032993,12.263982315627539,None
664,2.7502041230362577,12.250106104310465,None
665,2.7503916840797786,12.255789037621454,None
666,2.7563158640210608,12.320929688244522,None
667,2.7561514443579656,12.285008488347309,None
668,2.7536632080535566,12.299284877341998,None
669,2.752867469581742,12.24611078359173,None
670,-0.0,-0.0,None
671,-0.0,-0.0,None
672,-0.0,-0.0,None
673,-0.0,-0.0,None
674,-0.0,-0.0,None
675,-0.0,-0.0,None
676,2.754402033921594,12.32429804344233,None
677,2.754402033921594,12.32429804344233,None
678,2.754402033921594,12.32429804344233,None
679,2.7526579030962943,12.261577308886842,None
680,2.7526579030962943,12.261577308886842,None
681,2.7526579030962943,12.261577308886842,None
682,2.7526579030962943,12.261577308886842,None
683,2.7526579030962943,12.261577308886842,None
684,2.7000456347807313,5.236008700446829,None
685,2.7000456347807313,5.236008700446829,None
686,2.7000456347807313,5.236008700446829,None
687,2.7000456347807313,5.236008700446829,None
688,2.7000456347807313,5.236008700446829,None
689,2.7000456347807313,5.236008700446829,None
690,2.7000456347807313,5.236008700446829,None
691,2.7000456347807313,5.236008700446829,None
692,2.7000456347807313,5.236008700446829,None
693,2.7000456347807313,5.236008700446829,None
694,2.7000456347807313,5.236008700446829,None
695,2.7000456347807313,5.236008700446829,None
696,2.7000456347807313,5.236008700446829,None
697,2.7000456347807313,5.236008700446829,None
698,2.7000456347807313,5.236008700446829,None
699,2.7000456347807313,5.236008700446829,None
700,2.7000456347807313,5.236008700446829,None
701,2.7000456347807313,5.236008700446829,None
702,2.7000456347807313,5.236008700446829,None
703,2.7000456347807313,5.236008700446829,None
704,2.7000456347807313,5.236008700446829,None
705,2.7000456347807313,5.236008700446829,None
706,2.7000456347807313,5.236008700446829,None
707,2.7000456347807313,5.236008700446829,None
708,2.7000456347807313,5.236008700446829,None
709,2.7000456347807313,5.236008700446829,None
710,2.754062413989715,12.300803289411828,None
711,2.754062413989715,12.300803289411828,None
712,2.754062413989715,12.300803289411828,None
713,2.756702150313654,12.326269727934736,None
714,2.756702150313654,12.326269727934736,None
715,2.756702150313654,12.326269727934736,None
716,2.754062413989715,12.300803289411828,None
717,2.754062413989715,12.300803289411828,None
718,2.754062413989715,12.300803289411828,None
719,2.756702150313654,12.326269727934736,None
720,2.756702150313654,12.326269727934736,None
721,2.756702150313654,12.326269727934736,None
722,2.756702150313654,12.326269727934736,None
723,2.756702150313654,12.326269727934736,None
724,2.756702150313654,12.326269727934736,None
725,2.756702150313654,12.326269727934736,None
726,2.756702150313654,12.326269727934736,None
727,2.756702150313654,12.326269727934736,None
728,2.756702150313654,12.326269727934736,None
729,2.756702150313654,12.326269727934736,None
730,2.756702150313654,12.326269727934736,None
731,2.756702150313654,12.326269727934736,None
732,2.756702150313654,12.326269727934736,None
733,2.756702150313654,12.326269727934736,None
734,2.756702150313654,12.326269727934736,None
735,2.756702150313654,12.326269727934736,None
736,2.756702150313654,12.326269727934736,None
737,2.756702150313654,12.326269727934736,None
